lat,lon,nearest_station_name
43.5,-100.5,Winnipeg
43.5,-100.0,Winnipeg
43.5,-99.5,Winnipeg
43.5,-99.0,Winnipeg
43.5,-98.5,Winnipeg
43.5,-98.0,Winnipeg
43.5,-97.5,Winnipeg
43.5,-97.0,Winnipeg
43.5,-96.5,Winnipeg
43.5,-96.0,Winnipeg
43.5,-95.5,Winnipeg
43.5,-95.0,Thunder Bay
43.5,-94.5,Thunder Bay
43.5,-94.0,Thunder Bay
43.5,-93.5,Thunder Bay
43.5,-93.0,Thunder Bay
43.5,-92.5,Thunder Bay
43.5,-92.0,Thunder Bay
43.5,-91.5,Thunder Bay
43.5,-91.0,Thunder Bay
43.5,-90.5,Thunder Bay
43.5,-90.0,Thunder Bay
43.5,-89.5,Thunder Bay
43.5,-89.0,Thunder Bay
43.5,-88.5,Thunder Bay
43.5,-88.0,Thunder Bay
43.5,-87.5,Thunder Bay
43.5,-87.0,Thunder Bay
43.5,-86.5,Sudbury
43.5,-86.0,Sudbury
43.5,-85.5,Sudbury
43.5,-85.0,Sudbury
43.5,-84.5,Toronto
43.5,-84.0,Toronto
43.5,-83.5,Toronto
43.5,-83.0,Toronto
43.5,-82.5,Toronto
43.5,-82.0,Toronto
43.5,-81.5,Toronto
43.5,-81.0,Toronto
43.5,-80.5,Toronto
43.5,-80.0,Toronto
43.5,-79.5,Toronto
43.5,-79.0,Toronto
43.5,-78.5,Toronto
43.5,-78.0,Toronto
43.5,-77.5,Toronto
43.5,-77.0,Toronto
43.5,-76.5,Ottawa
43.5,-76.0,Ottawa
43.5,-75.5,Ottawa
43.5,-75.0,Ottawa
43.5,-74.5,Ottawa
43.5,-74.0,Montreal
43.5,-73.5,Montreal
43.5,-73.0,Montreal
43.5,-72.5,Montreal
43.5,-72.0,Montreal
43.5,-71.5,Montreal
43.5,-71.0,Montreal
43.5,-70.5,Montreal
43.5,-70.0,Montreal
43.5,-69.5,Quebec City
43.5,-69.0,Quebec City
43.5,-68.5,Halifax
43.5,-68.0,Halifax
43.5,-67.5,Halifax
43.5,-67.0,Halifax
43.5,-66.5,Halifax
43.5,-66.0,Halifax
43.5,-65.5,Halifax
43.5,-65.0,Halifax
43.5,-64.5,Halifax
43.5,-64.0,Halifax
43.5,-63.5,Halifax
43.5,-63.0,Halifax
43.5,-62.5,Halifax
43.5,-62.0,Halifax
43.5,-61.5,Halifax
43.5,-61.0,Halifax
43.5,-60.5,Halifax
43.5,-60.0,Halifax
43.5,-59.5,Halifax
43.5,-59.0,Halifax
43.5,-58.5,Halifax
43.5,-58.0,Halifax
43.5,-57.5,Halifax
43.5,-57.0,Halifax
43.5,-56.5,St. John's
43.5,-56.0,St. John's
43.5,-55.5,St. John's
43.5,-55.0,St. John's
43.5,-54.5,St. John's
43.5,-54.0,St. John's
43.5,-53.5,St. John's
43.5,-53.0,St. John's
43.5,-52.5,St. John's
44.0,-141.0,Victoria
44.0,-140.5,Victoria
44.0,-140.0,Victoria
44.0,-139.5,Victoria
44.0,-139.0,Victoria
44.0,-138.5,Victoria
44.0,-138.0,Victoria
44.0,-137.5,Victoria
44.0,-137.0,Victoria
44.0,-136.5,Victoria
44.0,-136.0,Victoria
44.0,-135.5,Victoria
44.0,-135.0,Victoria
44.0,-134.5,Victoria
44.0,-134.0,Victoria
44.0,-133.5,Victoria
44.0,-133.0,Victoria
44.0,-132.5,Victoria
44.0,-132.0,Victoria
44.0,-131.5,Victoria
44.0,-131.0,Victoria
44.0,-130.5,Victoria
44.0,-130.0,Victoria
44.0,-129.5,Victoria
44.0,-129.0,Victoria
44.0,-128.5,Victoria
44.0,-128.0,Victoria
44.0,-127.5,Victoria
44.0,-127.0,Victoria
44.0,-126.5,Victoria
44.0,-126.0,Victoria
44.0,-125.5,Victoria
44.0,-125.0,Victoria
44.0,-124.5,Victoria
44.0,-124.0,Victoria
44.0,-123.5,Victoria
44.0,-123.0,Victoria
44.0,-122.5,Victoria
44.0,-122.0,Victoria
44.0,-121.5,Victoria
44.0,-121.0,Victoria
44.0,-120.5,Victoria
44.0,-120.0,Victoria
44.0,-119.5,Victoria
44.0,-119.0,Victoria
44.0,-118.5,Victoria
44.0,-118.0,Victoria
44.0,-117.5,Victoria
44.0,-117.0,Kelowna
44.0,-116.5,Kelowna
44.0,-116.0,Kelowna
44.0,-115.5,Kelowna
44.0,-115.0,Kelowna
44.0,-114.5,Kelowna
44.0,-114.0,Kelowna
44.0,-113.5,Calgary
44.0,-113.0,Calgary
44.0,-112.5,Calgary
44.0,-112.0,Calgary
44.0,-111.5,Calgary
44.0,-111.0,Calgary
44.0,-110.5,Calgary
44.0,-110.0,Regina
44.0,-109.5,Regina
44.0,-109.0,Regina
44.0,-108.5,Regina
44.0,-108.0,Regina
44.0,-107.5,Regina
44.0,-107.0,Regina
44.0,-106.5,Regina
44.0,-106.0,Regina
44.0,-105.5,Regina
44.0,-105.0,Regina
44.0,-104.5,Regina
44.0,-104.0,Regina
44.0,-103.5,Regina
44.0,-103.0,Regina
44.0,-102.5,Regina
44.0,-102.0,Regina
44.0,-101.5,Winnipeg
44.0,-101.0,Winnipeg
44.0,-100.5,Winnipeg
44.0,-100.0,Winnipeg
44.0,-99.5,Winnipeg
44.0,-99.0,Winnipeg
44.0,-98.5,Winnipeg
44.0,-98.0,Winnipeg
44.0,-97.5,Winnipeg
44.0,-97.0,Winnipeg
44.0,-96.5,Winnipeg
44.0,-96.0,Winnipeg
44.0,-95.5,Winnipeg
44.0,-95.0,Thunder Bay
44.0,-94.5,Thunder Bay
44.0,-94.0,Thunder Bay
44.0,-93.5,Thunder Bay
44.0,-93.0,Thunder Bay
44.0,-92.5,Thunder Bay
44.0,-92.0,Thunder Bay
44.0,-91.5,Thunder Bay
44.0,-91.0,Thunder Bay
44.0,-90.5,Thunder Bay
44.0,-90.0,Thunder Bay
44.0,-89.5,Thunder Bay
44.0,-89.0,Thunder Bay
44.0,-88.5,Thunder Bay
44.0,-88.0,Thunder Bay
44.0,-87.5,Thunder Bay
44.0,-87.0,Thunder Bay
44.0,-86.5,Sudbury
44.0,-86.0,Sudbury
44.0,-85.5,Sudbury
44.0,-85.0,Sudbury
44.0,-84.5,Sudbury
44.0,-84.0,Sudbury
44.0,-83.5,Toronto
44.0,-83.0,Toronto
44.0,-82.5,Toronto
44.0,-82.0,Toronto
44.0,-81.5,Toronto
44.0,-81.0,Toronto
44.0,-80.5,Toronto
44.0,-80.0,Toronto
44.0,-79.5,Toronto
44.0,-79.0,Toronto
44.0,-78.5,Toronto
44.0,-78.0,Toronto
44.0,-77.5,Toronto
44.0,-77.0,Ottawa
44.0,-76.5,Ottawa
44.0,-76.0,Ottawa
44.0,-75.5,Ottawa
44.0,-75.0,Ottawa
44.0,-74.5,Montreal
44.0,-74.0,Montreal
44.0,-73.5,Montreal
44.0,-73.0,Montreal
44.0,-72.5,Montreal
44.0,-72.0,Montreal
44.0,-71.5,Montreal
44.0,-71.0,Montreal
44.0,-70.5,Montreal
44.0,-70.0,Quebec City
44.0,-69.5,Quebec City
44.0,-69.0,Quebec City
44.0,-68.5,Quebec City
44.0,-68.0,Halifax
44.0,-67.5,Halifax
44.0,-67.0,Halifax
44.0,-66.5,Halifax
44.0,-66.0,Halifax
44.0,-65.5,Halifax
44.0,-65.0,Halifax
44.0,-64.5,Halifax
44.0,-64.0,Halifax
44.0,-63.5,Halifax
44.0,-63.0,Halifax
44.0,-62.5,Halifax
44.0,-62.0,Halifax
44.0,-61.5,Halifax
44.0,-61.0,Halifax
44.0,-60.5,Halifax
44.0,-60.0,Halifax
44.0,-59.5,Halifax
44.0,-59.0,Halifax
44.0,-58.5,Halifax
44.0,-58.0,Halifax
44.0,-57.5,Halifax
44.0,-57.0,St. John's
44.0,-56.5,St. John's
44.0,-56.0,St. John's
44.0,-55.5,St. John's
44.0,-55.0,St. John's
44.0,-54.5,St. John's
44.0,-54.0,St. John's
44.0,-53.5,St. John's
44.0,-53.0,St. John's
44.0,-52.5,St. John's
44.5,-141.0,Victoria
44.5,-140.5,Victoria
44.5,-140.0,Victoria
44.5,-139.5,Victoria
44.5,-139.0,Victoria
44.5,-138.5,Victoria
44.5,-138.0,Victoria
44.5,-137.5,Victoria
44.5,-137.0,Victoria
44.5,-136.5,Victoria
44.5,-136.0,Victoria
44.5,-135.5,Victoria
44.5,-135.0,Victoria
44.5,-134.5,Victoria
44.5,-134.0,Victoria
44.5,-133.5,Victoria
44.5,-133.0,Victoria
44.5,-132.5,Victoria
44.5,-132.0,Victoria
44.5,-131.5,Victoria
44.5,-131.0,Victoria
44.5,-130.5,Victoria
44.5,-130.0,Victoria
44.5,-129.5,Victoria
44.5,-129.0,Victoria
44.5,-128.5,Victoria
44.5,-128.0,Victoria
44.5,-127.5,Victoria
44.5,-127.0,Victoria
44.5,-126.5,Victoria
44.5,-126.0,Victoria
44.5,-125.5,Victoria
44.5,-125.0,Victoria
44.5,-124.5,Victoria
44.5,-124.0,Victoria
44.5,-123.5,Victoria
44.5,-123.0,Victoria
44.5,-122.5,Victoria
44.5,-122.0,Victoria
44.5,-121.5,Victoria
44.5,-121.0,Victoria
44.5,-120.5,Victoria
44.5,-120.0,Victoria
44.5,-119.5,Victoria
44.5,-119.0,Victoria
44.5,-118.5,Victoria
44.5,-118.0,Victoria
44.5,-117.5,Kelowna
44.5,-117.0,Kelowna
44.5,-116.5,Kelowna
44.5,-116.0,Kelowna
44.5,-115.5,Kelowna
44.5,-115.0,Kelowna
44.5,-114.5,Kelowna
44.5,-114.0,Calgary
44.5,-113.5,Calgary
44.5,-113.0,Calgary
44.5,-112.5,Calgary
44.5,-112.0,Calgary
44.5,-111.5,Calgary
44.5,-111.0,Calgary
44.5,-110.5,Calgary
44.5,-110.0,Regina
44.5,-109.5,Regina
44.5,-109.0,Regina
44.5,-108.5,Regina
44.5,-108.0,Regina
44.5,-107.5,Regina
44.5,-107.0,Regina
44.5,-106.5,Regina
44.5,-106.0,Regina
44.5,-105.5,Regina
44.5,-105.0,Regina
44.5,-104.5,Regina
44.5,-104.0,Regina
44.5,-103.5,Regina
44.5,-103.0,Regina
44.5,-102.5,Regina
44.5,-102.0,Regina
44.5,-101.5,Winnipeg
44.5,-101.0,Winnipeg
44.5,-100.5,Winnipeg
44.5,-100.0,Winnipeg
44.5,-99.5,Winnipeg
44.5,-99.0,Winnipeg
44.5,-98.5,Winnipeg
44.5,-98.0,Winnipeg
44.5,-97.5,Winnipeg
44.5,-97.0,Winnipeg
44.5,-96.5,Winnipeg
44.5,-96.0,Winnipeg
44.5,-95.5,Winnipeg
44.5,-95.0,Thunder Bay
44.5,-94.5,Thunder Bay
44.5,-94.0,Thunder Bay
44.5,-93.5,Thunder Bay
44.5,-93.0,Thunder Bay
44.5,-92.5,Thunder Bay
44.5,-92.0,Thunder Bay
44.5,-91.5,Thunder Bay
44.5,-91.0,Thunder Bay
44.5,-90.5,Thunder Bay
44.5,-90.0,Thunder Bay
44.5,-89.5,Thunder Bay
44.5,-89.0,Thunder Bay
44.5,-88.5,Thunder Bay
44.5,-88.0,Thunder Bay
44.5,-87.5,Thunder Bay
44.5,-87.0,Thunder Bay
44.5,-86.5,Thunder Bay
44.5,-86.0,Sudbury
44.5,-85.5,Sudbury
44.5,-85.0,Sudbury
44.5,-84.5,Sudbury
44.5,-84.0,Sudbury
44.5,-83.5,Sudbury
44.5,-83.0,Sudbury
44.5,-82.5,Sudbury
44.5,-82.0,Toronto
44.5,-81.5,Toronto
44.5,-81.0,Toronto
44.5,-80.5,Toronto
44.5,-80.0,Toronto
44.5,-79.5,Toronto
44.5,-79.0,Toronto
44.5,-78.5,Toronto
44.5,-78.0,Toronto
44.5,-77.5,Ottawa
44.5,-77.0,Ottawa
44.5,-76.5,Ottawa
44.5,-76.0,Ottawa
44.5,-75.5,Ottawa
44.5,-75.0,Ottawa
44.5,-74.5,Montreal
44.5,-74.0,Montreal
44.5,-73.5,Montreal
44.5,-73.0,Montreal
44.5,-72.5,Montreal
44.5,-72.0,Montreal
44.5,-71.5,Montreal
44.5,-71.0,Montreal
44.5,-70.5,Quebec City
44.5,-70.0,Quebec City
44.5,-69.5,Quebec City
44.5,-69.0,Quebec City
44.5,-68.5,Quebec City
44.5,-68.0,Halifax
44.5,-67.5,Halifax
44.5,-67.0,Halifax
44.5,-66.5,Halifax
44.5,-66.0,Halifax
44.5,-65.5,Halifax
44.5,-65.0,Halifax
44.5,-64.5,Halifax
44.5,-64.0,Halifax
44.5,-63.5,Halifax
44.5,-63.0,Halifax
44.5,-62.5,Halifax
44.5,-62.0,Halifax
44.5,-61.5,Halifax
44.5,-61.0,Halifax
44.5,-60.5,Halifax
44.5,-60.0,Halifax
44.5,-59.5,Halifax
44.5,-59.0,Halifax
44.5,-58.5,Halifax
44.5,-58.0,Halifax
44.5,-57.5,Halifax
44.5,-57.0,St. John's
44.5,-56.5,St. John's
44.5,-56.0,St. John's
44.5,-55.5,St. John's
44.5,-55.0,St. John's
44.5,-54.5,St. John's
44.5,-54.0,St. John's
44.5,-53.5,St. John's
44.5,-53.0,St. John's
44.5,-52.5,St. John's
45.0,-141.0,Victoria
45.0,-140.5,Victoria
45.0,-140.0,Victoria
45.0,-139.5,Victoria
45.0,-139.0,Victoria
45.0,-138.5,Victoria
45.0,-138.0,Victoria
45.0,-137.5,Victoria
45.0,-137.0,Victoria
45.0,-136.5,Victoria
45.0,-136.0,Victoria
45.0,-135.5,Victoria
45.0,-135.0,Victoria
45.0,-134.5,Victoria
45.0,-134.0,Victoria
45.0,-133.5,Victoria
45.0,-133.0,Victoria
45.0,-132.5,Victoria
45.0,-132.0,Victoria
45.0,-131.5,Victoria
45.0,-131.0,Victoria
45.0,-130.5,Victoria
45.0,-130.0,Victoria
45.0,-129.5,Victoria
45.0,-129.0,Victoria
45.0,-128.5,Victoria
45.0,-128.0,Victoria
45.0,-127.5,Victoria
45.0,-127.0,Victoria
45.0,-126.5,Victoria
45.0,-126.0,Victoria
45.0,-125.5,Victoria
45.0,-125.0,Victoria
45.0,-124.5,Victoria
45.0,-124.0,Victoria
45.0,-123.5,Victoria
45.0,-123.0,Victoria
45.0,-122.5,Victoria
45.0,-122.0,Victoria
45.0,-121.5,Victoria
45.0,-121.0,Victoria
45.0,-120.5,Victoria
45.0,-120.0,Victoria
45.0,-119.5,Victoria
45.0,-119.0,Victoria
45.0,-118.5,Victoria
45.0,-118.0,Kelowna
45.0,-117.5,Kelowna
45.0,-117.0,Kelowna
45.0,-116.5,Kelowna
45.0,-116.0,Kelowna
45.0,-115.5,Kelowna
45.0,-115.0,Kelowna
45.0,-114.5,Kelowna
45.0,-114.0,Calgary
45.0,-113.5,Calgary
45.0,-113.0,Calgary
45.0,-112.5,Calgary
45.0,-112.0,Calgary
45.0,-111.5,Calgary
45.0,-111.0,Calgary
45.0,-110.5,Calgary
45.0,-110.0,Regina
45.0,-109.5,Regina
45.0,-109.0,Regina
45.0,-108.5,Regina
45.0,-108.0,Regina
45.0,-107.5,Regina
45.0,-107.0,Regina
45.0,-106.5,Regina
45.0,-106.0,Regina
45.0,-105.5,Regina
45.0,-105.0,Regina
45.0,-104.5,Regina
45.0,-104.0,Regina
45.0,-103.5,Regina
45.0,-103.0,Regina
45.0,-102.5,Regina
45.0,-102.0,Regina
45.0,-101.5,Winnipeg
45.0,-101.0,Winnipeg
45.0,-100.5,Winnipeg
45.0,-100.0,Winnipeg
45.0,-99.5,Winnipeg
45.0,-99.0,Winnipeg
45.0,-98.5,Winnipeg
45.0,-98.0,Winnipeg
45.0,-97.5,Winnipeg
45.0,-97.0,Winnipeg
45.0,-96.5,Winnipeg
45.0,-96.0,Winnipeg
45.0,-95.5,Winnipeg
45.0,-95.0,Winnipeg
45.0,-94.5,Thunder Bay
45.0,-94.0,Thunder Bay
45.0,-93.5,Thunder Bay
45.0,-93.0,Thunder Bay
45.0,-92.5,Thunder Bay
45.0,-92.0,Thunder Bay
45.0,-91.5,Thunder Bay
45.0,-91.0,Thunder Bay
45.0,-90.5,Thunder Bay
45.0,-90.0,Thunder Bay
45.0,-89.5,Thunder Bay
45.0,-89.0,Thunder Bay
45.0,-88.5,Thunder Bay
45.0,-88.0,Thunder Bay
45.0,-87.5,Thunder Bay
45.0,-87.0,Thunder Bay
45.0,-86.5,Thunder Bay
45.0,-86.0,Sudbury
45.0,-85.5,Sudbury
45.0,-85.0,Sudbury
45.0,-84.5,Sudbury
45.0,-84.0,Sudbury
45.0,-83.5,Sudbury
45.0,-83.0,Sudbury
45.0,-82.5,Sudbury
45.0,-82.0,Sudbury
45.0,-81.5,Sudbury
45.0,-81.0,Sudbury
45.0,-80.5,Sudbury
45.0,-80.0,Toronto
45.0,-79.5,Toronto
45.0,-79.0,Toronto
45.0,-78.5,Toronto
45.0,-78.0,Toronto
45.0,-77.5,Ottawa
45.0,-77.0,Ottawa
45.0,-76.5,Ottawa
45.0,-76.0,Ottawa
45.0,-75.5,Ottawa
45.0,-75.0,Ottawa
45.0,-74.5,Montreal
45.0,-74.0,Montreal
45.0,-73.5,Montreal
45.0,-73.0,Montreal
45.0,-72.5,Montreal
45.0,-72.0,Montreal
45.0,-71.5,Montreal
45.0,-71.0,Quebec City
45.0,-70.5,Quebec City
45.0,-70.0,Quebec City
45.0,-69.5,Quebec City
45.0,-69.0,Quebec City
45.0,-68.5,Quebec City
45.0,-68.0,Quebec City
45.0,-67.5,Halifax
45.0,-67.0,Halifax
45.0,-66.5,Halifax
45.0,-66.0,Halifax
45.0,-65.5,Halifax
45.0,-65.0,Halifax
45.0,-64.5,Halifax
45.0,-64.0,Halifax
45.0,-63.5,Halifax
45.0,-63.0,Halifax
45.0,-62.5,Halifax
45.0,-62.0,Halifax
45.0,-61.5,Halifax
45.0,-61.0,Halifax
45.0,-60.5,Halifax
45.0,-60.0,Halifax
45.0,-59.5,Halifax
45.0,-59.0,Halifax
45.0,-58.5,Halifax
45.0,-58.0,Halifax
45.0,-57.5,St. John's
45.0,-57.0,St. John's
45.0,-56.5,St. John's
45.0,-56.0,St. John's
45.0,-55.5,St. John's
45.0,-55.0,St. John's
45.0,-54.5,St. John's
45.0,-54.0,St. John's
45.0,-53.5,St. John's
45.0,-53.0,St. John's
45.0,-52.5,St. John's
45.5,-141.0,Victoria
45.5,-140.5,Victoria
45.5,-140.0,Victoria
45.5,-139.5,Victoria
45.5,-139.0,Victoria
45.5,-138.5,Victoria
45.5,-138.0,Victoria
45.5,-137.5,Victoria
45.5,-137.0,Victoria
45.5,-136.5,Victoria
45.5,-136.0,Victoria
45.5,-135.5,Victoria
45.5,-135.0,Victoria
45.5,-134.5,Victoria
45.5,-134.0,Victoria
45.5,-133.5,Victoria
45.5,-133.0,Victoria
45.5,-132.5,Victoria
45.5,-132.0,Victoria
45.5,-131.5,Victoria
45.5,-131.0,Victoria
45.5,-130.5,Victoria
45.5,-130.0,Victoria
45.5,-129.5,Victoria
45.5,-129.0,Victoria
45.5,-128.5,Victoria
45.5,-128.0,Victoria
45.5,-127.5,Victoria
45.5,-127.0,Victoria
45.5,-126.5,Victoria
45.5,-126.0,Victoria
45.5,-125.5,Victoria
45.5,-125.0,Victoria
45.5,-124.5,Victoria
45.5,-124.0,Victoria
45.5,-123.5,Victoria
45.5,-123.0,Victoria
45.5,-122.5,Victoria
45.5,-122.0,Victoria
45.5,-121.5,Victoria
45.5,-121.0,Victoria
45.5,-120.5,Victoria
45.5,-120.0,Victoria
45.5,-119.5,Victoria
45.5,-119.0,Victoria
45.5,-118.5,Kelowna
45.5,-118.0,Kelowna
45.5,-117.5,Kelowna
45.5,-117.0,Kelowna
45.5,-116.5,Kelowna
45.5,-116.0,Kelowna
45.5,-115.5,Kelowna
45.5,-115.0,Kelowna
45.5,-114.5,Kelowna
45.5,-114.0,Calgary
45.5,-113.5,Calgary
45.5,-113.0,Calgary
45.5,-112.5,Calgary
45.5,-112.0,Calgary
45.5,-111.5,Calgary
45.5,-111.0,Calgary
45.5,-110.5,Calgary
45.5,-110.0,Regina
45.5,-109.5,Regina
45.5,-109.0,Regina
45.5,-108.5,Regina
45.5,-108.0,Regina
45.5,-107.5,Regina
45.5,-107.0,Regina
45.5,-106.5,Regina
45.5,-106.0,Regina
45.5,-105.5,Regina
45.5,-105.0,Regina
45.5,-104.5,Regina
45.5,-104.0,Regina
45.5,-103.5,Regina
45.5,-103.0,Regina
45.5,-102.5,Regina
45.5,-102.0,Regina
45.5,-101.5,Winnipeg
45.5,-101.0,Winnipeg
45.5,-100.5,Winnipeg
45.5,-100.0,Winnipeg
45.5,-99.5,Winnipeg
45.5,-99.0,Winnipeg
45.5,-98.5,Winnipeg
45.5,-98.0,Winnipeg
45.5,-97.5,Winnipeg
45.5,-97.0,Winnipeg
45.5,-96.5,Winnipeg
45.5,-96.0,Winnipeg
45.5,-95.5,Winnipeg
45.5,-95.0,Winnipeg
45.5,-94.5,Thunder Bay
45.5,-94.0,Thunder Bay
45.5,-93.5,Thunder Bay
45.5,-93.0,Thunder Bay
45.5,-92.5,Thunder Bay
45.5,-92.0,Thunder Bay
45.5,-91.5,Thunder Bay
45.5,-91.0,Thunder Bay
45.5,-90.5,Thunder Bay
45.5,-90.0,Thunder Bay
45.5,-89.5,Thunder Bay
45.5,-89.0,Thunder Bay
45.5,-88.5,Thunder Bay
45.5,-88.0,Thunder Bay
45.5,-87.5,Thunder Bay
45.5,-87.0,Thunder Bay
45.5,-86.5,Thunder Bay
45.5,-86.0,Thunder Bay
45.5,-85.5,Sudbury
45.5,-85.0,Sudbury
45.5,-84.5,Sudbury
45.5,-84.0,Sudbury
45.5,-83.5,Sudbury
45.5,-83.0,Sudbury
45.5,-82.5,Sudbury
45.5,-82.0,Sudbury
45.5,-81.5,Sudbury
45.5,-81.0,Sudbury
45.5,-80.5,Sudbury
45.5,-80.0,Sudbury
45.5,-79.5,Sudbury
45.5,-79.0,Sudbury
45.5,-78.5,Toronto
45.5,-78.0,Ottawa
45.5,-77.5,Ottawa
45.5,-77.0,Ottawa
45.5,-76.5,Ottawa
45.5,-76.0,Ottawa
45.5,-75.5,Ottawa
45.5,-75.0,Ottawa
45.5,-74.5,Montreal
45.5,-74.0,Montreal
45.5,-73.5,Montreal
45.5,-73.0,Montreal
45.5,-72.5,Montreal
45.5,-72.0,Montreal
45.5,-71.5,Quebec City
45.5,-71.0,Quebec City
45.5,-70.5,Quebec City
45.5,-70.0,Quebec City
45.5,-69.5,Quebec City
45.5,-69.0,Quebec City
45.5,-68.5,Quebec City
45.5,-68.0,Quebec City
45.5,-67.5,Quebec City
45.5,-67.0,Halifax
45.5,-66.5,Halifax
45.5,-66.0,Halifax
45.5,-65.5,Halifax
45.5,-65.0,Halifax
45.5,-64.5,Halifax
45.5,-64.0,Halifax
45.5,-63.5,Halifax
45.5,-63.0,Halifax
45.5,-62.5,Halifax
45.5,-62.0,Halifax
45.5,-61.5,Halifax
45.5,-61.0,Halifax
45.5,-60.5,Halifax
45.5,-60.0,Halifax
45.5,-59.5,Halifax
45.5,-59.0,Halifax
45.5,-58.5,Halifax
45.5,-58.0,Halifax
45.5,-57.5,St. John's
45.5,-57.0,St. John's
45.5,-56.5,St. John's
45.5,-56.0,St. John's
45.5,-55.5,St. John's
45.5,-55.0,St. John's
45.5,-54.5,St. John's
45.5,-54.0,St. John's
45.5,-53.5,St. John's
45.5,-53.0,St. John's
45.5,-52.5,St. John's
46.0,-141.0,Victoria
46.0,-140.5,Victoria
46.0,-140.0,Victoria
46.0,-139.5,Victoria
46.0,-139.0,Victoria
46.0,-138.5,Victoria
46.0,-138.0,Victoria
46.0,-137.5,Victoria
46.0,-137.0,Victoria
46.0,-136.5,Victoria
46.0,-136.0,Victoria
46.0,-135.5,Victoria
46.0,-135.0,Victoria
46.0,-134.5,Victoria
46.0,-134.0,Victoria
46.0,-133.5,Victoria
46.0,-133.0,Victoria
46.0,-132.5,Victoria
46.0,-132.0,Victoria
46.0,-131.5,Victoria
46.0,-131.0,Victoria
46.0,-130.5,Victoria
46.0,-130.0,Victoria
46.0,-129.5,Victoria
46.0,-129.0,Victoria
46.0,-128.5,Victoria
46.0,-128.0,Victoria
46.0,-127.5,Victoria
46.0,-127.0,Victoria
46.0,-126.5,Victoria
46.0,-126.0,Victoria
46.0,-125.5,Victoria
46.0,-125.0,Victoria
46.0,-124.5,Victoria
46.0,-124.0,Victoria
46.0,-123.5,Victoria
46.0,-123.0,Victoria
46.0,-122.5,Victoria
46.0,-122.0,Victoria
46.0,-121.5,Victoria
46.0,-121.0,Victoria
46.0,-120.5,Victoria
46.0,-120.0,Victoria
46.0,-119.5,Victoria
46.0,-119.0,Victoria
46.0,-118.5,Kelowna
46.0,-118.0,Kelowna
46.0,-117.5,Kelowna
46.0,-117.0,Kelowna
46.0,-116.5,Kelowna
46.0,-116.0,Kelowna
46.0,-115.5,Kelowna
46.0,-115.0,Kelowna
46.0,-114.5,Calgary
46.0,-114.0,Calgary
46.0,-113.5,Calgary
46.0,-113.0,Calgary
46.0,-112.5,Calgary
46.0,-112.0,Calgary
46.0,-111.5,Calgary
46.0,-111.0,Calgary
46.0,-110.5,Calgary
46.0,-110.0,Regina
46.0,-109.5,Regina
46.0,-109.0,Regina
46.0,-108.5,Regina
46.0,-108.0,Regina
46.0,-107.5,Regina
46.0,-107.0,Regina
46.0,-106.5,Regina
46.0,-106.0,Regina
46.0,-105.5,Regina
46.0,-105.0,Regina
46.0,-104.5,Regina
46.0,-104.0,Regina
46.0,-103.5,Regina
46.0,-103.0,Regina
46.0,-102.5,Regina
46.0,-102.0,Regina
46.0,-101.5,Winnipeg
46.0,-101.0,Winnipeg
46.0,-100.5,Winnipeg
46.0,-100.0,Winnipeg
46.0,-99.5,Winnipeg
46.0,-99.0,Winnipeg
46.0,-98.5,Winnipeg
46.0,-98.0,Winnipeg
46.0,-97.5,Winnipeg
46.0,-97.0,Winnipeg
46.0,-96.5,Winnipeg
46.0,-96.0,Winnipeg
46.0,-95.5,Winnipeg
46.0,-95.0,Winnipeg
46.0,-94.5,Winnipeg
46.0,-94.0,Thunder Bay
46.0,-93.5,Thunder Bay
46.0,-93.0,Thunder Bay
46.0,-92.5,Thunder Bay
46.0,-92.0,Thunder Bay
46.0,-91.5,Thunder Bay
46.0,-91.0,Thunder Bay
46.0,-90.5,Thunder Bay
46.0,-90.0,Thunder Bay
46.0,-89.5,Thunder Bay
46.0,-89.0,Thunder Bay
46.0,-88.5,Thunder Bay
46.0,-88.0,Thunder Bay
46.0,-87.5,Thunder Bay
46.0,-87.0,Thunder Bay
46.0,-86.5,Thunder Bay
46.0,-86.0,Thunder Bay
46.0,-85.5,Sudbury
46.0,-85.0,Sudbury
46.0,-84.5,Sudbury
46.0,-84.0,Sudbury
46.0,-83.5,Sudbury
46.0,-83.0,Sudbury
46.0,-82.5,Sudbury
46.0,-82.0,Sudbury
46.0,-81.5,Sudbury
46.0,-81.0,Sudbury
46.0,-80.5,Sudbury
46.0,-80.0,Sudbury
46.0,-79.5,Sudbury
46.0,-79.0,Sudbury
46.0,-78.5,Sudbury
46.0,-78.0,Ottawa
46.0,-77.5,Ottawa
46.0,-77.0,Ottawa
46.0,-76.5,Ottawa
46.0,-76.0,Ottawa
46.0,-75.5,Ottawa
46.0,-75.0,Ottawa
46.0,-74.5,Montreal
46.0,-74.0,Montreal
46.0,-73.5,Montreal
46.0,-73.0,Montreal
46.0,-72.5,Montreal
46.0,-72.0,Quebec City
46.0,-71.5,Quebec City
46.0,-71.0,Quebec City
46.0,-70.5,Quebec City
46.0,-70.0,Quebec City
46.0,-69.5,Quebec City
46.0,-69.0,Quebec City
46.0,-68.5,Quebec City
46.0,-68.0,Quebec City
46.0,-67.5,Quebec City
46.0,-67.0,Halifax
46.0,-66.5,Halifax
