cell_id,lat,lon
65.0000_-83.5000,65.0,-83.5
65.0000_-84.0000,65.0,-84.0
65.0000_-84.5000,65.0,-84.5
65.0000_-85.0000,65.0,-85.0
65.0000_-85.5000,65.0,-85.5
65.0000_-86.0000,65.0,-86.0
65.0000_-87.0000,65.0,-87.0
65.0000_-87.5000,65.0,-87.5
65.0000_-88.0000,65.0,-88.0
65.0000_-88.5000,65.0,-88.5
65.0000_-89.0000,65.0,-89.0
65.0000_-89.5000,65.0,-89.5
65.0000_-90.0000,65.0,-90.0
65.0000_-90.5000,65.0,-90.5
65.0000_-91.0000,65.0,-91.0
65.0000_-91.5000,65.0,-91.5
65.0000_-92.0000,65.0,-92.0
65.0000_-92.5000,65.0,-92.5
65.0000_-93.0000,65.0,-93.0
65.0000_-93.5000,65.0,-93.5
65.0000_-94.0000,65.0,-94.0
65.0000_-94.5000,65.0,-94.5
65.0000_-95.0000,65.0,-95.0
65.0000_-95.5000,65.0,-95.5
65.0000_-96.0000,65.0,-96.0
65.0000_-96.5000,65.0,-96.5
65.0000_-97.0000,65.0,-97.0
65.0000_-97.5000,65.0,-97.5
65.0000_-98.0000,65.0,-98.0
65.0000_-98.5000,65.0,-98.5
65.0000_-99.0000,65.0,-99.0
65.0000_-99.5000,65.0,-99.5
65.5000_-100.0000,65.5,-100.0
65.5000_-100.5000,65.5,-100.5
65.5000_-101.0000,65.5,-101.0
65.5000_-101.5000,65.5,-101.5
65.5000_-102.0000,65.5,-102.0
65.5000_-102.5000,65.5,-102.5
65.5000_-103.0000,65.5,-103.0
65.5000_-103.5000,65.5,-103.5
65.5000_-104.0000,65.5,-104.0
65.5000_-104.5000,65.5,-104.5
65.5000_-105.0000,65.5,-105.0
65.5000_-105.5000,65.5,-105.5
65.5000_-106.0000,65.5,-106.0
65.5000_-106.5000,65.5,-106.5
65.5000_-107.0000,65.5,-107.0
65.5000_-107.5000,65.5,-107.5
65.5000_-108.0000,65.5,-108.0
65.5000_-108.5000,65.5,-108.5
65.5000_-109.0000,65.5,-109.0
65.5000_-109.5000,65.5,-109.5
65.5000_-110.0000,65.5,-110.0
65.5000_-110.5000,65.5,-110.5
65.5000_-111.0000,65.5,-111.0
65.5000_-111.5000,65.5,-111.5
65.5000_-112.0000,65.5,-112.0
65.5000_-112.5000,65.5,-112.5
65.5000_-113.0000,65.5,-113.0
65.5000_-113.5000,65.5,-113.5
65.5000_-114.0000,65.5,-114.0
65.5000_-114.5000,65.5,-114.5
65.5000_-115.0000,65.5,-115.0
65.5000_-115.5000,65.5,-115.5
65.5000_-116.0000,65.5,-116.0
65.5000_-116.5000,65.5,-116.5
65.5000_-117.0000,65.5,-117.0
65.5000_-117.5000,65.5,-117.5
65.5000_-118.0000,65.5,-118.0
65.5000_-118.5000,65.5,-118.5
65.5000_-119.0000,65.5,-119.0
65.5000_-119.5000,65.5,-119.5
65.5000_-120.0000,65.5,-120.0
65.5000_-120.5000,65.5,-120.5
65.5000_-121.0000,65.5,-121.0
65.5000_-121.5000,65.5,-121.5
65.5000_-122.0000,65.5,-122.0
65.5000_-122.5000,65.5,-122.5
65.5000_-123.0000,65.5,-123.0
65.5000_-123.5000,65.5,-123.5
65.5000_-124.0000,65.5,-124.0
65.5000_-124.5000,65.5,-124.5
65.5000_-125.0000,65.5,-125.0
65.5000_-125.5000,65.5,-125.5
65.5000_-126.0000,65.5,-126.0
65.5000_-126.5000,65.5,-126.5
65.5000_-127.0000,65.5,-127.0
65.5000_-127.5000,65.5,-127.5
65.5000_-128.0000,65.5,-128.0
65.5000_-128.5000,65.5,-128.5
65.5000_-129.0000,65.5,-129.0
65.5000_-129.5000,65.5,-129.5
65.5000_-130.0000,65.5,-130.0
65.5000_-130.5000,65.5,-130.5
65.5000_-131.0000,65.5,-131.0
65.5000_-131.5000,65.5,-131.5
65.5000_-132.0000,65.5,-132.0
65.5000_-132.5000,65.5,-132.5
65.5000_-133.0000,65.5,-133.0
65.5000_-133.5000,65.5,-133.5
65.5000_-134.0000,65.5,-134.0
65.5000_-134.5000,65.5,-134.5
65.5000_-135.0000,65.5,-135.0
65.5000_-135.5000,65.5,-135.5
65.5000_-136.0000,65.5,-136.0
65.5000_-136.5000,65.5,-136.5
65.5000_-137.0000,65.5,-137.0
65.5000_-137.5000,65.5,-137.5
65.5000_-138.0000,65.5,-138.0
65.5000_-138.5000,65.5,-138.5
65.5000_-139.0000,65.5,-139.0
65.5000_-139.5000,65.5,-139.5
65.5000_-140.0000,65.5,-140.0
65.5000_-140.5000,65.5,-140.5
65.5000_-141.0000,65.5,-141.0
65.5000_-63.0000,65.5,-63.0
65.5000_-63.5000,65.5,-63.5
65.5000_-64.0000,65.5,-64.0
65.5000_-64.5000,65.5,-64.5
65.5000_-65.0000,65.5,-65.0
65.5000_-67.0000,65.5,-67.0
65.5000_-67.5000,65.5,-67.5
65.5000_-68.0000,65.5,-68.0
65.5000_-68.5000,65.5,-68.5
65.5000_-69.0000,65.5,-69.0
65.5000_-69.5000,65.5,-69.5
65.5000_-70.0000,65.5,-70.0
65.5000_-70.5000,65.5,-70.5
65.5000_-71.0000,65.5,-71.0
65.5000_-71.5000,65.5,-71.5
65.5000_-72.0000,65.5,-72.0
65.5000_-72.5000,65.5,-72.5
65.5000_-73.0000,65.5,-73.0
65.5000_-73.5000,65.5,-73.5
65.5000_-74.0000,65.5,-74.0
65.5000_-74.5000,65.5,-74.5
65.5000_-77.0000,65.5,-77.0
65.5000_-77.5000,65.5,-77.5
65.5000_-84.5000,65.5,-84.5
65.5000_-85.0000,65.5,-85.0
65.5000_-85.5000,65.5,-85.5
65.5000_-86.0000,65.5,-86.0
65.5000_-87.0000,65.5,-87.0
65.5000_-87.5000,65.5,-87.5
65.5000_-88.0000,65.5,-88.0
65.5000_-88.5000,65.5,-88.5
65.5000_-89.0000,65.5,-89.0
65.5000_-89.5000,65.5,-89.5
65.5000_-90.0000,65.5,-90.0
65.5000_-90.5000,65.5,-90.5
65.5000_-91.0000,65.5,-91.0
65.5000_-91.5000,65.5,-91.5
65.5000_-92.0000,65.5,-92.0
65.5000_-92.5000,65.5,-92.5
65.5000_-93.0000,65.5,-93.0
65.5000_-93.5000,65.5,-93.5
65.5000_-94.0000,65.5,-94.0
65.5000_-94.5000,65.5,-94.5
65.5000_-95.0000,65.5,-95.0
65.5000_-95.5000,65.5,-95.5
65.5000_-96.0000,65.5,-96.0
65.5000_-96.5000,65.5,-96.5
65.5000_-97.0000,65.5,-97.0
65.5000_-97.5000,65.5,-97.5
65.5000_-98.0000,65.5,-98.0
65.5000_-98.5000,65.5,-98.5
65.5000_-99.0000,65.5,-99.0
65.5000_-99.5000,65.5,-99.5
66.0000_-100.0000,66.0,-100.0
66.0000_-100.5000,66.0,-100.5
66.0000_-101.0000,66.0,-101.0
66.0000_-101.5000,66.0,-101.5
66.0000_-102.0000,66.0,-102.0
66.0000_-102.5000,66.0,-102.5
66.0000_-103.0000,66.0,-103.0
66.0000_-103.5000,66.0,-103.5
66.0000_-104.0000,66.0,-104.0
66.0000_-104.5000,66.0,-104.5
66.0000_-105.0000,66.0,-105.0
66.0000_-105.5000,66.0,-105.5
66.0000_-106.0000,66.0,-106.0
66.0000_-106.5000,66.0,-106.5
66.0000_-107.0000,66.0,-107.0
66.0000_-107.5000,66.0,-107.5
66.0000_-108.0000,66.0,-108.0
66.0000_-108.5000,66.0,-108.5
66.0000_-109.0000,66.0,-109.0
66.0000_-109.5000,66.0,-109.5
66.0000_-110.0000,66.0,-110.0
66.0000_-110.5000,66.0,-110.5
66.0000_-111.0000,66.0,-111.0
66.0000_-111.5000,66.0,-111.5
66.0000_-112.0000,66.0,-112.0
66.0000_-112.5000,66.0,-112.5
66.0000_-113.0000,66.0,-113.0
66.0000_-113.5000,66.0,-113.5
66.0000_-114.0000,66.0,-114.0
66.0000_-114.5000,66.0,-114.5
66.0000_-115.0000,66.0,-115.0
66.0000_-115.5000,66.0,-115.5
66.0000_-116.0000,66.0,-116.0
66.0000_-116.5000,66.0,-116.5
66.0000_-117.0000,66.0,-117.0
66.0000_-117.5000,66.0,-117.5
66.0000_-118.0000,66.0,-118.0
66.0000_-118.5000,66.0,-118.5
66.0000_-119.0000,66.0,-119.0
66.0000_-119.5000,66.0,-119.5
66.0000_-120.0000,66.0,-120.0
66.0000_-120.5000,66.0,-120.5
66.0000_-121.0000,66.0,-121.0
66.0000_-121.5000,66.0,-121.5
66.0000_-122.0000,66.0,-122.0
66.0000_-122.5000,66.0,-122.5
66.0000_-123.0000,66.0,-123.0
66.0000_-123.5000,66.0,-123.5
66.0000_-124.0000,66.0,-124.0
66.0000_-124.5000,66.0,-124.5
66.0000_-125.0000,66.0,-125.0
66.0000_-125.5000,66.0,-125.5
66.0000_-126.0000,66.0,-126.0
66.0000_-126.5000,66.0,-126.5
66.0000_-127.0000,66.0,-127.0
66.0000_-127.5000,66.0,-127.5
66.0000_-128.0000,66.0,-128.0
66.0000_-128.5000,66.0,-128.5
66.0000_-129.0000,66.0,-129.0
66.0000_-129.5000,66.0,-129.5
66.0000_-130.0000,66.0,-130.0
66.0000_-130.5000,66.0,-130.5
66.0000_-131.0000,66.0,-131.0
66.0000_-131.5000,66.0,-131.5
66.0000_-132.0000,66.0,-132.0
66.0000_-132.5000,66.0,-132.5
66.0000_-133.0000,66.0,-133.0
66.0000_-133.5000,66.0,-133.5
66.0000_-134.0000,66.0,-134.0
66.0000_-134.5000,66.0,-134.5
66.0000_-135.0000,66.0,-135.0
66.0000_-135.5000,66.0,-135.5
66.0000_-136.0000,66.0,-136.0
66.0000_-136.5000,66.0,-136.5
66.0000_-137.0000,66.0,-137.0
66.0000_-137.5000,66.0,-137.5
66.0000_-138.0000,66.0,-138.0
66.0000_-138.5000,66.0,-138.5
66.0000_-139.0000,66.0,-139.0
66.0000_-139.5000,66.0,-139.5
66.0000_-140.0000,66.0,-140.0
66.0000_-140.5000,66.0,-140.5
66.0000_-141.0000,66.0,-141.0
66.0000_-62.0000,66.0,-62.0
66.0000_-62.5000,66.0,-62.5
66.0000_-63.0000,66.0,-63.0
66.0000_-63.5000,66.0,-63.5
66.0000_-64.0000,66.0,-64.0
66.0000_-64.5000,66.0,-64.5
66.0000_-65.0000,66.0,-65.0
66.0000_-65.5000,66.0,-65.5
66.0000_-66.0000,66.0,-66.0
66.0000_-67.0000,66.0,-67.0
66.0000_-67.5000,66.0,-67.5
66.0000_-68.0000,66.0,-68.0
66.0000_-68.5000,66.0,-68.5
66.0000_-69.0000,66.0,-69.0
66.0000_-69.5000,66.0,-69.5
66.0000_-70.0000,66.0,-70.0
66.0000_-70.5000,66.0,-70.5
66.0000_-71.0000,66.0,-71.0
66.0000_-71.5000,66.0,-71.5
66.0000_-72.0000,66.0,-72.0
66.0000_-72.5000,66.0,-72.5
66.0000_-73.0000,66.0,-73.0
66.0000_-73.5000,66.0,-73.5
66.0000_-74.0000,66.0,-74.0
66.0000_-74.5000,66.0,-74.5
66.0000_-83.5000,66.0,-83.5
66.0000_-84.0000,66.0,-84.0
66.0000_-84.5000,66.0,-84.5
66.0000_-85.0000,66.0,-85.0
66.0000_-85.5000,66.0,-85.5
66.0000_-86.0000,66.0,-86.0
66.0000_-86.5000,66.0,-86.5
66.0000_-87.0000,66.0,-87.0
66.0000_-87.5000,66.0,-87.5
66.0000_-88.0000,66.0,-88.0
66.0000_-88.5000,66.0,-88.5
66.0000_-89.0000,66.0,-89.0
66.0000_-89.5000,66.0,-89.5
66.0000_-90.0000,66.0,-90.0
66.0000_-90.5000,66.0,-90.5
66.0000_-91.0000,66.0,-91.0
66.0000_-91.5000,66.0,-91.5
66.0000_-92.0000,66.0,-92.0
66.0000_-92.5000,66.0,-92.5
66.0000_-93.0000,66.0,-93.0
66.0000_-93.5000,66.0,-93.5
66.0000_-94.0000,66.0,-94.0
66.0000_-94.5000,66.0,-94.5
66.0000_-95.0000,66.0,-95.0
66.0000_-95.5000,66.0,-95.5
66.0000_-96.0000,66.0,-96.0
66.0000_-96.5000,66.0,-96.5
66.0000_-97.0000,66.0,-97.0
66.0000_-97.5000,66.0,-97.5
66.0000_-98.0000,66.0,-98.0
66.0000_-98.5000,66.0,-98.5
66.0000_-99.0000,66.0,-99.0
66.0000_-99.5000,66.0,-99.5
66.5000_-100.0000,66.5,-100.0
66.5000_-100.5000,66.5,-100.5
66.5000_-101.0000,66.5,-101.0
66.5000_-101.5000,66.5,-101.5
66.5000_-102.0000,66.5,-102.0
66.5000_-102.5000,66.5,-102.5
66.5000_-103.0000,66.5,-103.0
66.5000_-103.5000,66.5,-103.5
66.5000_-104.0000,66.5,-104.0
66.5000_-104.5000,66.5,-104.5
66.5000_-105.0000,66.5,-105.0
66.5000_-105.5000,66.5,-105.5
66.5000_-106.0000,66.5,-106.0
66.5000_-106.5000,66.5,-106.5
66.5000_-107.0000,66.5,-107.0
66.5000_-107.5000,66.5,-107.5
66.5000_-108.0000,66.5,-108.0
66.5000_-108.5000,66.5,-108.5
66.5000_-109.0000,66.5,-109.0
66.5000_-109.5000,66.5,-109.5
66.5000_-110.0000,66.5,-110.0
66.5000_-110.5000,66.5,-110.5
66.5000_-111.0000,66.5,-111.0
66.5000_-111.5000,66.5,-111.5
66.5000_-112.0000,66.5,-112.0
66.5000_-112.5000,66.5,-112.5
66.5000_-113.0000,66.5,-113.0
66.5000_-113.5000,66.5,-113.5
66.5000_-114.0000,66.5,-114.0
66.5000_-114.5000,66.5,-114.5
66.5000_-115.0000,66.5,-115.0
66.5000_-115.5000,66.5,-115.5
66.5000_-116.0000,66.5,-116.0
66.5000_-116.5000,66.5,-116.5
66.5000_-117.0000,66.5,-117.0
66.5000_-117.5000,66.5,-117.5
66.5000_-118.0000,66.5,-118.0
66.5000_-118.5000,66.5,-118.5
66.5000_-119.0000,66.5,-119.0
66.5000_-119.5000,66.5,-119.5
66.5000_-120.0000,66.5,-120.0
66.5000_-120.5000,66.5,-120.5
66.5000_-121.0000,66.5,-121.0
66.5000_-121.5000,66.5,-121.5
66.5000_-122.0000,66.5,-122.0
66.5000_-122.5000,66.5,-122.5
66.5000_-123.0000,66.5,-123.0
66.5000_-123.5000,66.5,-123.5
66.5000_-124.0000,66.5,-124.0
66.5000_-124.5000,66.5,-124.5
66.5000_-125.0000,66.5,-125.0
66.5000_-125.5000,66.5,-125.5
66.5000_-126.0000,66.5,-126.0
66.5000_-126.5000,66.5,-126.5
66.5000_-127.0000,66.5,-127.0
66.5000_-127.5000,66.5,-127.5
66.5000_-128.0000,66.5,-128.0
66.5000_-128.5000,66.5,-128.5
66.5000_-129.0000,66.5,-129.0
66.5000_-129.5000,66.5,-129.5
66.5000_-130.0000,66.5,-130.0
66.5000_-130.5000,66.5,-130.5
66.5000_-131.0000,66.5,-131.0
66.5000_-131.5000,66.5,-131.5
66.5000_-132.0000,66.5,-132.0
66.5000_-132.5000,66.5,-132.5
66.5000_-133.0000,66.5,-133.0
66.5000_-133.5000,66.5,-133.5
66.5000_-134.0000,66.5,-134.0
66.5000_-134.5000,66.5,-134.5
66.5000_-135.0000,66.5,-135.0
66.5000_-135.5000,66.5,-135.5
66.5000_-136.0000,66.5,-136.0
66.5000_-136.5000,66.5,-136.5
66.5000_-137.0000,66.5,-137.0
66.5000_-137.5000,66.5,-137.5
66.5000_-138.0000,66.5,-138.0
66.5000_-138.5000,66.5,-138.5
66.5000_-139.0000,66.5,-139.0
66.5000_-139.5000,66.5,-139.5
66.5000_-140.0000,66.5,-140.0
66.5000_-140.5000,66.5,-140.5
66.5000_-141.0000,66.5,-141.0
66.5000_-61.5000,66.5,-61.5
66.5000_-62.0000,66.5,-62.0
66.5000_-62.5000,66.5,-62.5
66.5000_-63.0000,66.5,-63.0
66.5000_-63.5000,66.5,-63.5
66.5000_-64.0000,66.5,-64.0
66.5000_-64.5000,66.5,-64.5
66.5000_-65.0000,66.5,-65.0
66.5000_-65.5000,66.5,-65.5
66.5000_-66.0000,66.5,-66.0
66.5000_-66.5000,66.5,-66.5
66.5000_-67.0000,66.5,-67.0
66.5000_-67.5000,66.5,-67.5
66.5000_-68.0000,66.5,-68.0
66.5000_-68.5000,66.5,-68.5
66.5000_-69.0000,66.5,-69.0
66.5000_-69.5000,66.5,-69.5
66.5000_-70.0000,66.5,-70.0
66.5000_-70.5000,66.5,-70.5
66.5000_-71.0000,66.5,-71.0
66.5000_-71.5000,66.5,-71.5
66.5000_-72.0000,66.5,-72.0
66.5000_-72.5000,66.5,-72.5
66.5000_-73.0000,66.5,-73.0
66.5000_-73.5000,66.5,-73.5
66.5000_-82.5000,66.5,-82.5
66.5000_-83.0000,66.5,-83.0
66.5000_-83.5000,66.5,-83.5
66.5000_-84.0000,66.5,-84.0
66.5000_-84.5000,66.5,-84.5
66.5000_-85.0000,66.5,-85.0
66.5000_-85.5000,66.5,-85.5
66.5000_-86.0000,66.5,-86.0
66.5000_-86.5000,66.5,-86.5
66.5000_-87.0000,66.5,-87.0
66.5000_-87.5000,66.5,-87.5
66.5000_-88.0000,66.5,-88.0
66.5000_-88.5000,66.5,-88.5
66.5000_-89.0000,66.5,-89.0
66.5000_-89.5000,66.5,-89.5
66.5000_-90.0000,66.5,-90.0
66.5000_-90.5000,66.5,-90.5
66.5000_-91.0000,66.5,-91.0
66.5000_-91.5000,66.5,-91.5
66.5000_-92.0000,66.5,-92.0
66.5000_-92.5000,66.5,-92.5
66.5000_-93.0000,66.5,-93.0
66.5000_-93.5000,66.5,-93.5
66.5000_-94.0000,66.5,-94.0
66.5000_-94.5000,66.5,-94.5
66.5000_-95.0000,66.5,-95.0
66.5000_-95.5000,66.5,-95.5
66.5000_-96.0000,66.5,-96.0
66.5000_-96.5000,66.5,-96.5
66.5000_-97.0000,66.5,-97.0
66.5000_-97.5000,66.5,-97.5
66.5000_-98.0000,66.5,-98.0
66.5000_-98.5000,66.5,-98.5
66.5000_-99.0000,66.5,-99.0
66.5000_-99.5000,66.5,-99.5
67.0000_-100.0000,67.0,-100.0
67.0000_-100.5000,67.0,-100.5
67.0000_-101.0000,67.0,-101.0
67.0000_-101.5000,67.0,-101.5
67.0000_-102.0000,67.0,-102.0
67.0000_-102.5000,67.0,-102.5
67.0000_-103.0000,67.0,-103.0
67.0000_-103.5000,67.0,-103.5
67.0000_-104.0000,67.0,-104.0
67.0000_-104.5000,67.0,-104.5
67.0000_-105.0000,67.0,-105.0
67.0000_-105.5000,67.0,-105.5
67.0000_-106.0000,67.0,-106.0
67.0000_-106.5000,67.0,-106.5
67.0000_-107.0000,67.0,-107.0
67.0000_-107.5000,67.0,-107.5
67.0000_-108.0000,67.0,-108.0
67.0000_-108.5000,67.0,-108.5
67.0000_-109.0000,67.0,-109.0
67.0000_-109.5000,67.0,-109.5
67.0000_-110.0000,67.0,-110.0
67.0000_-110.5000,67.0,-110.5
67.0000_-111.0000,67.0,-111.0
67.0000_-111.5000,67.0,-111.5
67.0000_-112.0000,67.0,-112.0
67.0000_-112.5000,67.0,-112.5
67.0000_-113.0000,67.0,-113.0
67.0000_-113.5000,67.0,-113.5
67.0000_-114.0000,67.0,-114.0
67.0000_-114.5000,67.0,-114.5
67.0000_-115.0000,67.0,-115.0
67.0000_-115.5000,67.0,-115.5
67.0000_-116.0000,67.0,-116.0
67.0000_-116.5000,67.0,-116.5
67.0000_-117.0000,67.0,-117.0
67.0000_-117.5000,67.0,-117.5
67.0000_-118.0000,67.0,-118.0
67.0000_-118.5000,67.0,-118.5
67.0000_-119.0000,67.0,-119.0
67.0000_-119.5000,67.0,-119.5
67.0000_-120.0000,67.0,-120.0
67.0000_-120.5000,67.0,-120.5
67.0000_-121.0000,67.0,-121.0
67.0000_-121.5000,67.0,-121.5
67.0000_-122.0000,67.0,-122.0
67.0000_-122.5000,67.0,-122.5
67.0000_-123.0000,67.0,-123.0
67.0000_-123.5000,67.0,-123.5
67.0000_-124.0000,67.0,-124.0
67.0000_-124.5000,67.0,-124.5
67.0000_-125.0000,67.0,-125.0
67.0000_-125.5000,67.0,-125.5
67.0000_-126.0000,67.0,-126.0
67.0000_-126.5000,67.0,-126.5
67.0000_-127.0000,67.0,-127.0
67.0000_-127.5000,67.0,-127.5
67.0000_-128.0000,67.0,-128.0
67.0000_-128.5000,67.0,-128.5
67.0000_-129.0000,67.0,-129.0
67.0000_-129.5000,67.0,-129.5
67.0000_-130.0000,67.0,-130.0
67.0000_-130.5000,67.0,-130.5
67.0000_-131.0000,67.0,-131.0
67.0000_-131.5000,67.0,-131.5
67.0000_-132.0000,67.0,-132.0
67.0000_-132.5000,67.0,-132.5
67.0000_-133.0000,67.0,-133.0
67.0000_-133.5000,67.0,-133.5
67.0000_-134.0000,67.0,-134.0
67.0000_-134.5000,67.0,-134.5
67.0000_-135.0000,67.0,-135.0
67.0000_-135.5000,67.0,-135.5
67.0000_-136.0000,67.0,-136.0
67.0000_-136.5000,67.0,-136.5
67.0000_-137.0000,67.0,-137.0
67.0000_-137.5000,67.0,-137.5
67.0000_-138.0000,67.0,-138.0
67.0000_-138.5000,67.0,-138.5
67.0000_-139.0000,67.0,-139.0
67.0000_-139.5000,67.0,-139.5
67.0000_-140.0000,67.0,-140.0
67.0000_-140.5000,67.0,-140.5
67.0000_-141.0000,67.0,-141.0
67.0000_-62.0000,67.0,-62.0
67.0000_-62.5000,67.0,-62.5
67.0000_-63.0000,67.0,-63.0
67.0000_-63.5000,67.0,-63.5
67.0000_-64.0000,67.0,-64.0
67.0000_-64.5000,67.0,-64.5
67.0000_-65.0000,67.0,-65.0
67.0000_-65.5000,67.0,-65.5
67.0000_-66.0000,67.0,-66.0
67.0000_-66.5000,67.0,-66.5
67.0000_-67.0000,67.0,-67.0
67.0000_-67.5000,67.0,-67.5
67.0000_-68.0000,67.0,-68.0
67.0000_-68.5000,67.0,-68.5
67.0000_-69.0000,67.0,-69.0
67.0000_-69.5000,67.0,-69.5
67.0000_-70.0000,67.0,-70.0
67.0000_-70.5000,67.0,-70.5
67.0000_-71.0000,67.0,-71.0
67.0000_-71.5000,67.0,-71.5
67.0000_-72.0000,67.0,-72.0
67.0000_-72.5000,67.0,-72.5
67.0000_-73.0000,67.0,-73.0
67.0000_-81.5000,67.0,-81.5
67.0000_-82.0000,67.0,-82.0
67.0000_-82.5000,67.0,-82.5
67.0000_-83.0000,67.0,-83.0
67.0000_-83.5000,67.0,-83.5
67.0000_-84.0000,67.0,-84.0
67.0000_-84.5000,67.0,-84.5
67.0000_-85.0000,67.0,-85.0
67.0000_-85.5000,67.0,-85.5
67.0000_-86.0000,67.0,-86.0
67.0000_-86.5000,67.0,-86.5
67.0000_-87.0000,67.0,-87.0
67.0000_-87.5000,67.0,-87.5
67.0000_-88.0000,67.0,-88.0
67.0000_-88.5000,67.0,-88.5
67.0000_-89.0000,67.0,-89.0
67.0000_-89.5000,67.0,-89.5
67.0000_-90.0000,67.0,-90.0
67.0000_-90.5000,67.0,-90.5
67.0000_-91.0000,67.0,-91.0
67.0000_-91.5000,67.0,-91.5
67.0000_-92.0000,67.0,-92.0
67.0000_-92.5000,67.0,-92.5
67.0000_-93.0000,67.0,-93.0
67.0000_-93.5000,67.0,-93.5
67.0000_-94.0000,67.0,-94.0
67.0000_-94.5000,67.0,-94.5
67.0000_-95.0000,67.0,-95.0
67.0000_-95.5000,67.0,-95.5
67.0000_-96.0000,67.0,-96.0
67.0000_-96.5000,67.0,-96.5
67.0000_-97.0000,67.0,-97.0
67.0000_-97.5000,67.0,-97.5
67.0000_-98.0000,67.0,-98.0
67.0000_-98.5000,67.0,-98.5
67.0000_-99.0000,67.0,-99.0
67.0000_-99.5000,67.0,-99.5
67.5000_-100.0000,67.5,-100.0
67.5000_-100.5000,67.5,-100.5
67.5000_-101.0000,67.5,-101.0
67.5000_-101.5000,67.5,-101.5
67.5000_-102.0000,67.5,-102.0
67.5000_-102.5000,67.5,-102.5
67.5000_-103.0000,67.5,-103.0
67.5000_-103.5000,67.5,-103.5
67.5000_-104.0000,67.5,-104.0
67.5000_-104.5000,67.5,-104.5
67.5000_-105.0000,67.5,-105.0
67.5000_-105.5000,67.5,-105.5
67.5000_-106.0000,67.5,-106.0
67.5000_-106.5000,67.5,-106.5
67.5000_-107.0000,67.5,-107.0
67.5000_-107.5000,67.5,-107.5
67.5000_-108.0000,67.5,-108.0
67.5000_-108.5000,67.5,-108.5
67.5000_-109.0000,67.5,-109.0
67.5000_-109.5000,67.5,-109.5
67.5000_-110.0000,67.5,-110.0
67.5000_-110.5000,67.5,-110.5
67.5000_-111.0000,67.5,-111.0
67.5000_-111.5000,67.5,-111.5
67.5000_-112.0000,67.5,-112.0
67.5000_-112.5000,67.5,-112.5
67.5000_-113.0000,67.5,-113.0
67.5000_-113.5000,67.5,-113.5
67.5000_-114.0000,67.5,-114.0
67.5000_-114.5000,67.5,-114.5
67.5000_-115.0000,67.5,-115.0
67.5000_-115.5000,67.5,-115.5
67.5000_-116.0000,67.5,-116.0
67.5000_-116.5000,67.5,-116.5
67.5000_-117.0000,67.5,-117.0
67.5000_-117.5000,67.5,-117.5
67.5000_-118.0000,67.5,-118.0
67.5000_-118.5000,67.5,-118.5
67.5000_-119.0000,67.5,-119.0
67.5000_-119.5000,67.5,-119.5
67.5000_-120.0000,67.5,-120.0
67.5000_-120.5000,67.5,-120.5
67.5000_-121.0000,67.5,-121.0
67.5000_-121.5000,67.5,-121.5
67.5000_-122.0000,67.5,-122.0
67.5000_-122.5000,67.5,-122.5
67.5000_-123.0000,67.5,-123.0
67.5000_-123.5000,67.5,-123.5
67.5000_-124.0000,67.5,-124.0
67.5000_-124.5000,67.5,-124.5
67.5000_-125.0000,67.5,-125.0
67.5000_-125.5000,67.5,-125.5
67.5000_-126.0000,67.5,-126.0
67.5000_-126.5000,67.5,-126.5
67.5000_-127.0000,67.5,-127.0
67.5000_-127.5000,67.5,-127.5
67.5000_-128.0000,67.5,-128.0
67.5000_-128.5000,67.5,-128.5
67.5000_-129.0000,67.5,-129.0
67.5000_-129.5000,67.5,-129.5
67.5000_-130.0000,67.5,-130.0
67.5000_-130.5000,67.5,-130.5
67.5000_-131.0000,67.5,-131.0
67.5000_-131.5000,67.5,-131.5
67.5000_-132.0000,67.5,-132.0
67.5000_-132.5000,67.5,-132.5
67.5000_-133.0000,67.5,-133.0
67.5000_-133.5000,67.5,-133.5
67.5000_-134.0000,67.5,-134.0
67.5000_-134.5000,67.5,-134.5
67.5000_-135.0000,67.5,-135.0
67.5000_-135.5000,67.5,-135.5
67.5000_-136.0000,67.5,-136.0
67.5000_-136.5000,67.5,-136.5
67.5000_-137.0000,67.5,-137.0
67.5000_-137.5000,67.5,-137.5
67.5000_-138.0000,67.5,-138.0
67.5000_-138.5000,67.5,-138.5
67.5000_-139.0000,67.5,-139.0
67.5000_-139.5000,67.5,-139.5
67.5000_-140.0000,67.5,-140.0
67.5000_-140.5000,67.5,-140.5
67.5000_-141.0000,67.5,-141.0
67.5000_-64.0000,67.5,-64.0
67.5000_-64.5000,67.5,-64.5
67.5000_-65.0000,67.5,-65.0
67.5000_-65.5000,67.5,-65.5
67.5000_-66.0000,67.5,-66.0
67.5000_-66.5000,67.5,-66.5
67.5000_-67.0000,67.5,-67.0
67.5000_-67.5000,67.5,-67.5
67.5000_-68.0000,67.5,-68.0
67.5000_-68.5000,67.5,-68.5
67.5000_-69.0000,67.5,-69.0
67.5000_-69.5000,67.5,-69.5
67.5000_-70.0000,67.5,-70.0
67.5000_-70.5000,67.5,-70.5
67.5000_-71.0000,67.5,-71.0
67.5000_-71.5000,67.5,-71.5
67.5000_-72.0000,67.5,-72.0
67.5000_-72.5000,67.5,-72.5
67.5000_-75.0000,67.5,-75.0
67.5000_-75.5000,67.5,-75.5
67.5000_-76.0000,67.5,-76.0
